,Customer_ID,Units bought,Money Spent,Year,Month,Day,Date bought
580,145,2,27.37,1998,5,30,5/30/1998
581,146,1,13.97,1997,1,1,1/1/1997
582,147,2,27.14,1997,1,28,1/28/1997
583,147,3,62.1,1997,2,24,2/24/1997
584,147,1,13.97,1997,5,17,5/17/1997
585,147,1,12.99,1997,9,15,9/15/1997
586,147,1,14.99,1997,9,15,9/15/1997
587,147,2,29.48,1997,11,9,11/9/1997
588,147,6,67.94,1997,12,3,12/3/1997
589,147,4,59.46,1997,12,13,12/13/1997
590,148,1,14.96,1997,1,1,1/1/1997
591,148,1,9.77,1997,2,16,2/16/1997
592,148,1,9.77,1997,6,2,6/2/1997
593,148,1,11.49,1997,11,4,11/4/1997
594,148,3,40.97,1997,11,7,11/7/1997
595,148,2,29.91,1998,2,22,2/22/1998
596,148,2,29.57,1998,3,21,3/21/1998
597,149,4,54.87,1997,1,1,1/1/1997
598,149,4,51.67,1997,1,24,1/24/1997
599,150,1,15.36,1997,1,1,1/1/1997
600,151,1,13.97,1997,1,1,1/1/1997
601,152,6,102,1997,1,1,1/1/1997
602,152,2,21.54,1997,1,6,1/6/1997
603,152,2,23.54,1997,1,26,1/26/1997
604,152,2,28.93,1997,2,3,2/3/1997
605,152,3,43.97,1997,10,28,10/28/1997
606,152,2,23.98,1998,1,18,1/18/1998
607,153,1,6.79,1997,1,1,1/1/1997
608,154,1,14.37,1997,1,1,1/1/1997
609,154,1,14.96,1997,5,29,5/29/1997
610,154,1,13.99,1997,9,27,9/27/1997
611,154,1,13.99,1997,11,6,11/6/1997
612,154,1,11.88,1998,4,26,4/26/1998
613,155,1,23.99,1997,1,1,1/1/1997
614,156,1,10.77,1997,1,1,1/1/1997
615,157,2,27.94,1997,1,1,1/1/1997
616,157,4,52.27,1997,2,26,2/26/1997
617,158,3,43.05,1997,1,1,1/1/1997
618,159,2,19.75,1997,1,1,1/1/1997
619,160,2,19.74,1997,1,1,1/1/1997
620,161,1,19.77,1997,1,1,1/1/1997
621,161,1,13.97,1997,1,19,1/19/1997
622,161,3,38.9,1997,2,22,2/22/1997
623,161,2,25.14,1997,4,27,4/27/1997
624,161,3,36.97,1997,9,12,9/12/1997
625,161,3,32.47,1997,12,11,12/11/1997
626,161,3,79.97,1997,12,14,12/14/1997
627,161,1,51.99,1997,12,22,12/22/1997
628,161,2,25.98,1998,2,7,2/7/1998
629,161,4,54.77,1998,3,17,3/17/1998
630,161,2,36.98,1998,6,1,6/1/1998
631,162,2,119.54,1997,1,1,1/1/1997
632,163,2,25.74,1997,1,1,1/1/1997
633,164,2,25.73,1997,1,5,1/5/1997
634,164,3,38.5,1997,2,7,2/7/1997
635,164,2,29.33,1997,3,14,3/14/1997
636,164,2,27.94,1997,6,6,6/6/1997
637,164,1,14.96,1997,7,15,7/15/1997
638,164,3,42.7,1997,7,25,7/25/1997
639,164,3,41.97,1997,12,16,12/16/1997
640,164,2,24.46,1998,6,29,6/29/1998
641,165,1,7.78,1997,1,1,1/1/1997
642,165,2,17.98,1998,3,11,3/11/1998
643,165,1,8.99,1998,6,1,6/1/1998
644,166,2,29.53,1997,1,1,1/1/1997
645,166,2,16.48,1997,11,30,11/30/1997
646,166,3,36.97,1997,12,13,12/13/1997
647,166,2,17.98,1997,12,21,12/21/1997
648,166,3,36.97,1997,12,24,12/24/1997
649,166,1,11.49,1998,2,24,2/24/1998
650,166,1,11.88,1998,3,18,3/18/1998
651,166,1,11.88,1998,5,27,5/27/1998
652,167,2,30.32,1997,1,19,1/19/1997
653,167,1,13.77,1997,1,21,1/21/1997
654,167,1,14.96,1997,3,8,3/8/1997
655,167,2,24.95,1997,6,14,6/14/1997
656,167,1,12.99,1997,10,11,10/11/1997
657,167,1,59.49,1997,10,30,10/30/1997
658,167,1,11.49,1997,11,23,11/23/1997
659,167,1,18.49,1997,12,10,12/10/1997
660,168,1,14.96,1997,1,1,1/1/1997
661,169,1,11.77,1997,1,1,1/1/1997
662,170,2,29.92,1997,1,1,1/1/1997
663,170,3,44.47,1998,1,27,1/27/1998
664,171,1,14.96,1997,1,1,1/1/1997
665,172,5,50.95,1997,1,1,1/1/1997
666,173,1,18.36,1997,1,1,1/1/1997
667,173,3,31.47,1998,4,3,4/3/1998
668,174,1,15.36,1997,1,1,1/1/1997
669,174,1,21.37,1997,1,6,1/6/1997
670,175,1,27.77,1997,1,1,1/1/1997
671,176,1,11.77,1997,1,1,1/1/1997
672,177,2,42.14,1997,1,1,1/1/1997
673,177,1,22.77,1997,1,1,1/1/1997
674,177,1,15.99,1997,1,3,1/3/1997
675,177,3,44.72,1997,1,3,1/3/1997
676,177,1,14.37,1997,1,12,1/12/1997
677,177,1,14.37,1997,1,17,1/17/1997
678,177,1,13.97,1997,2,2,2/2/1997
679,177,1,14.37,1997,2,2,2/2/1997
680,177,2,30.92,1997,2,7,2/7/1997
681,177,1,15.96,1997,2,10,2/10/1997
682,177,1,16.76,1997,2,23,2/23/1997
683,177,1,14.37,1997,3,10,3/10/1997
684,177,1,15.96,1997,3,11,3/11/1997
685,177,1,11.77,1997,3,19,3/19/1997
686,177,1,15.36,1997,3,19,3/19/1997
687,177,1,14.96,1997,3,26,3/26/1997
688,177,1,14.96,1997,4,25,4/25/1997
689,177,1,8.97,1997,5,27,5/27/1997
690,177,1,11.77,1997,6,8,6/8/1997
691,177,1,14.96,1997,6,22,6/22/1997
692,177,1,14.96,1997,7,18,7/18/1997
693,177,1,14.96,1997,8,3,8/3/1997
694,177,1,14.96,1997,9,5,9/5/1997
695,177,1,15.36,1997,9,5,9/5/1997
696,177,1,15.49,1997,10,26,10/26/1997
697,177,1,14.99,1997,11,1,11/1/1997
698,177,1,17.99,1997,11,19,11/19/1997
699,177,1,31.49,1997,12,2,12/2/1997
700,177,1,22.49,1997,12,5,12/5/1997
701,177,1,11.49,1998,1,3,1/3/1998
702,177,1,11.49,1998,2,4,2/4/1998
703,177,1,14.99,1998,5,13,5/13/1998
704,178,1,12.49,1997,1,1,1/1/1997
705,179,1,16.36,1997,1,1,1/1/1997
706,179,1,14.96,1997,2,15,2/15/1997
707,179,2,24.94,1997,3,8,3/8/1997
708,179,1,21.97,1997,7,23,7/23/1997
709,179,1,12.25,1997,7,28,7/28/1997
710,179,1,14.96,1997,8,3,8/3/1997
711,179,2,16.76,1997,8,3,8/3/1997
712,179,1,9.98,1997,8,17,8/17/1997
713,179,2,19.98,1997,9,24,9/24/1997
714,179,1,9.99,1997,9,25,9/25/1997
715,179,1,11.88,1998,2,24,2/24/1998
716,180,2,25.88,1997,1,1,1/1/1997
717,180,3,36.71,1997,8,28,8/28/1997
718,181,3,43.7,1997,1,1,1/1/1997
719,182,1,26.77,1997,1,1,1/1/1997
720,182,1,12.99,1997,9,27,9/27/1997
721,182,3,41.97,1997,12,15,12/15/1997
722,182,1,9.99,1998,5,18,5/18/1998
723,183,1,9.99,1997,1,1,1/1/1997
724,184,1,19.99,1997,1,1,1/1/1997
725,184,1,11.88,1998,5,18,5/18/1998
726,185,3,26.07,1997,2,27,2/27/1997
727,185,1,14.79,1997,3,22,3/22/1997
728,185,1,6.99,1997,3,22,3/22/1997
729,185,3,39.36,1998,3,27,3/27/1998
730,185,2,27.98,1998,5,22,5/22/1998
731,186,1,16.96,1997,1,2,1/2/1997
732,186,1,17.49,1997,9,17,9/17/1997
733,187,2,31.32,1997,1,1,1/1/1997
734,187,1,4.79,1997,2,2,2/2/1997
735,188,1,13.77,1997,1,1,1/1/1997
736,189,15,294.03,1997,1,1,1/1/1997
737,190,1,15.36,1997,1,1,1/1/1997
738,191,6,70.23,1997,1,5,1/5/1997
739,192,1,10.77,1997,1,1,1/1/1997
740,192,2,30.92,1997,1,22,1/22/1997
741,192,2,28.93,1997,3,22,3/22/1997
742,192,3,59.69,1997,6,1,6/1/1997
743,192,1,14.96,1997,7,14,7/14/1997
744,192,1,14.96,1997,8,1,8/1/1997
745,193,2,27.94,1997,1,1,1/1/1997
746,194,10,168.89,1997,1,1,1/1/1997
747,194,6,86.89,1997,1,11,1/11/1997
748,195,1,15.36,1997,1,6,1/6/1997
749,195,1,9.49,1997,10,11,10/11/1997
750,195,2,28.98,1997,10,24,10/24/1997
751,195,1,11.49,1997,10,25,10/25/1997
752,195,1,22.49,1997,10,29,10/29/1997
753,195,1,11.49,1997,11,1,11/1/1997
754,195,1,14.49,1998,1,20,1/20/1998
755,196,2,25.54,1997,1,1,1/1/1997
756,197,1,12.49,1997,1,1,1/1/1997
757,197,1,12.49,1997,3,2,3/2/1997
758,197,1,28.99,1997,5,5,5/5/1997
759,198,1,15.76,1997,1,1,1/1/1997
760,199,1,14.37,1997,1,1,1/1/1997
761,200,3,39.93,1997,1,1,1/1/1997
762,200,2,44.36,1997,1,22,1/22/1997
763,201,1,14.96,1997,1,1,1/1/1997
764,201,1,14.37,1997,4,5,4/5/1997
765,201,1,9.49,1997,10,18,10/18/1997
766,201,1,9.49,1998,1,11,1/11/1998
767,201,1,24.99,1998,4,28,4/28/1998
768,202,8,113.94,1997,1,1,1/1/1997
769,202,2,32.52,1997,1,2,1/2/1997
770,203,1,20.99,1997,1,1,1/1/1997
771,203,1,13.97,1997,2,27,2/27/1997
772,203,1,14.9,1997,4,5,4/5/1997
773,203,1,13.97,1997,7,24,7/24/1997
774,204,5,72.23,1997,1,15,1/15/1997
775,205,1,12.49,1997,1,1,1/1/1997
776,205,1,19.3,1997,3,18,3/18/1997
777,205,1,19.3,1997,5,13,5/13/1997
778,205,2,50.98,1997,12,7,12/7/1997
779,206,1,17.99,1997,1,1,1/1/1997
780,207,1,19.3,1997,1,1,1/1/1997
781,207,1,34.99,1997,3,22,3/22/1997
782,207,3,39.97,1997,11,16,11/16/1997
783,208,5,63.25,1997,1,11,1/11/1997
784,208,5,70.38,1998,2,21,2/21/1998
785,209,4,66.26,1997,1,19,1/19/1997
786,209,2,29.92,1997,2,24,2/24/1997
787,209,1,19.99,1997,3,15,3/15/1997
788,210,4,59.66,1997,1,1,1/1/1997
789,210,2,26.37,1998,3,26,3/26/1998
790,211,1,7.78,1997,1,1,1/1/1997
791,212,1,14.37,1997,1,1,1/1/1997
792,213,1,10.77,1997,1,1,1/1/1997
793,213,1,11.77,1997,1,19,1/19/1997
794,214,1,11.77,1997,1,1,1/1/1997
795,214,3,44.73,1997,1,3,1/3/1997
796,214,1,14.79,1997,1,8,1/8/1997
797,214,2,23.54,1997,1,25,1/25/1997
798,214,3,46.51,1997,4,7,4/7/1997
799,214,3,40.91,1997,5,22,5/22/1997
800,214,3,39.97,1997,10,21,10/21/1997
801,215,1,11.77,1997,1,1,1/1/1997
802,216,1,13.97,1997,1,1,1/1/1997
803,217,2,57.54,1997,1,1,1/1/1997
804,217,8,113.92,1997,12,9,12/9/1997
805,217,1,12.58,1998,1,29,1/29/1998
806,217,1,11.88,1998,6,2,6/2/1998
807,218,4,57.48,1997,2,6,2/6/1997
808,219,3,38.51,1997,1,1,1/1/1997
809,219,3,35.51,1997,5,17,5/17/1997
810,220,4,57.85,1997,1,1,1/1/1997
811,221,1,12.49,1997,1,1,1/1/1997
812,222,1,29.99,1997,1,1,1/1/1997
813,222,1,15.36,1997,2,21,2/21/1997
814,222,2,40.98,1997,10,30,10/30/1997
815,223,3,47.93,1997,1,1,1/1/1997
816,224,2,28.33,1997,1,1,1/1/1997
817,225,2,24.98,1997,1,1,1/1/1997
818,225,3,37.47,1997,1,18,1/18/1997
819,225,1,6.79,1997,2,27,2/27/1997
820,225,1,12.49,1997,4,16,4/16/1997
821,225,1,23.88,1997,8,1,8/1/1997
822,226,2,35.93,1997,1,2,1/2/1997
823,226,2,26.73,1997,2,23,2/23/1997
824,226,2,23.76,1997,4,20,4/20/1997
825,226,2,24.74,1997,7,19,7/19/1997
826,226,1,15.49,1998,2,15,2/15/1998
827,226,3,43.47,1998,5,5,5/5/1998
828,227,1,34.97,1997,1,1,1/1/1997
829,227,1,13.77,1997,1,17,1/17/1997
830,227,1,14.96,1997,3,8,3/8/1997
831,227,3,86.51,1997,5,11,5/11/1997
832,227,1,14.37,1997,8,24,8/24/1997
833,228,2,25.98,1997,1,1,1/1/1997
834,228,2,23.54,1997,2,6,2/6/1997
835,228,1,13.97,1997,2,11,2/11/1997
836,228,1,27.77,1997,2,12,2/12/1997
837,228,1,9.98,1997,2,28,2/28/1997
838,228,1,15.36,1997,3,11,3/11/1997
839,228,1,21.97,1997,5,27,5/27/1997
840,228,1,17.3,1997,5,31,5/31/1997
841,228,3,51.75,1997,7,8,7/8/1997
842,228,2,36.74,1997,8,7,8/7/1997
843,228,1,23.97,1997,8,28,8/28/1997
844,228,3,41.47,1997,12,29,12/29/1997
845,228,1,29.99,1998,1,6,1/6/1998
846,229,1,12.49,1997,1,1,1/1/1997
847,229,2,19.28,1997,1,6,1/6/1997
848,229,1,12.25,1997,8,12,8/12/1997
849,229,2,19.98,1998,3,12,3/12/1998
850,229,1,19.49,1998,6,27,6/27/1998
851,230,2,39.98,1997,1,1,1/1/1997
852,230,2,39.98,1997,6,6,6/6/1997
853,231,5,69.04,1997,1,1,1/1/1997
854,232,2,42.98,1997,1,1,1/1/1997
855,233,1,12.99,1997,1,1,1/1/1997
856,234,1,13.97,1997,1,1,1/1/1997
857,234,1,9.99,1997,2,4,2/4/1997
858,235,1,7.98,1997,1,1,1/1/1997
859,236,1,16.7,1997,1,1,1/1/1997
860,237,2,23.54,1997,1,1,1/1/1997
861,238,7,88.69,1997,1,23,1/23/1997
862,238,3,36.33,1997,2,6,2/6/1997
863,238,4,59.06,1997,4,20,4/20/1997
864,238,3,47.89,1997,6,25,6/25/1997
865,238,6,73.22,1997,7,27,7/27/1997
866,239,2,28.74,1997,1,1,1/1/1997
867,240,1,15.99,1997,1,1,1/1/1997
868,240,1,14.96,1997,3,8,3/8/1997
869,241,2,24.74,1997,1,16,1/16/1997
870,241,1,14.96,1997,5,3,5/3/1997
871,241,2,36.37,1998,3,26,3/26/1998
872,241,2,24.48,1998,5,9,5/9/1998
873,242,3,35.11,1997,1,1,1/1/1997
874,242,2,30.32,1997,1,17,1/17/1997
875,243,2,17.96,1997,1,2,1/2/1997
876,244,3,46.64,1997,1,1,1/1/1997
877,244,8,117.6,1997,1,30,1/30/1997
878,244,3,35.31,1997,2,4,2/4/1997
879,244,3,41.69,1997,2,22,2/22/1997
880,244,4,56.47,1997,3,28,3/28/1997
881,244,2,30.96,1997,3,29,3/29/1997
882,244,3,41.9,1997,4,2,4/2/1997
883,244,3,44.88,1997,4,20,4/20/1997
884,244,11,144.98,1997,7,27,7/27/1997
885,244,4,59.65,1997,8,11,8/11/1997
886,244,1,46.77,1997,8,11,8/11/1997
887,244,3,32.31,1997,8,17,8/17/1997
888,244,7,96.97,1997,8,23,8/23/1997
889,244,5,65.95,1997,9,10,9/10/1997
890,244,1,12.99,1997,9,14,9/14/1997
891,244,9,119.41,1997,11,20,11/20/1997
892,244,6,86.44,1998,1,24,1/24/1998
893,244,4,44.46,1998,3,12,3/12/1998
894,244,1,27.99,1998,3,13,3/13/1998
895,244,2,32.48,1998,3,29,3/29/1998
896,244,2,36.71,1998,4,9,4/9/1998
897,244,1,11.88,1998,5,14,5/14/1998
898,244,1,26.99,1998,6,3,6/3/1998
899,244,1,12.99,1998,6,7,6/7/1998
900,244,1,12.99,1998,6,10,6/10/1998
901,245,1,14.96,1997,1,1,1/1/1997
902,245,1,7.99,1997,3,17,3/17/1997
903,245,1,12.99,1997,10,22,10/22/1997
904,245,2,30.48,1997,12,3,12/3/1997
905,245,1,10.49,1997,12,3,12/3/1997
906,245,4,57.85,1998,1,21,1/21/1998
907,245,1,13.99,1998,6,11,6/11/1998
908,246,1,12.97,1997,1,2,1/2/1997
909,246,3,37.51,1997,1,17,1/17/1997
910,246,2,28.34,1997,2,16,2/16/1997
911,246,3,37.51,1997,2,18,2/18/1997
912,246,7,85.79,1997,4,23,4/23/1997
913,246,4,52.87,1997,5,8,5/8/1997
914,246,2,31.32,1997,6,18,6/18/1997
915,246,1,29.37,1997,7,24,7/24/1997
916,246,2,30.92,1997,9,5,9/5/1997
917,246,2,30.98,1997,9,28,9/28/1997
918,246,4,74.46,1997,10,19,10/19/1997
919,246,3,41.47,1997,10,22,10/22/1997
920,246,1,13.99,1997,12,4,12/4/1997
921,246,4,57.46,1997,12,14,12/14/1997
922,246,2,27.48,1997,12,23,12/23/1997
923,246,2,26.87,1998,2,3,2/3/1998
924,246,3,45.47,1998,3,9,3/9/1998
925,246,1,11.88,1998,3,14,3/14/1998
926,246,2,22.67,1998,3,26,3/26/1998
927,246,4,50.85,1998,6,20,6/20/1998
928,247,1,19.3,1997,2,3,2/3/1997
929,247,1,23.88,1997,7,26,7/26/1997
930,247,1,19.99,1997,12,16,12/16/1997
931,247,2,30.98,1998,5,12,5/12/1998
932,248,1,14.37,1997,1,2,1/2/1997
933,249,2,37.35,1997,1,2,1/2/1997
934,249,2,23.94,1997,1,25,1/25/1997
935,249,1,30.99,1997,2,19,2/19/1997
936,250,2,28.74,1997,1,2,1/2/1997
937,250,3,42.09,1997,7,8,7/8/1997
938,250,2,33.74,1997,8,23,8/23/1997
939,251,3,40.26,1997,1,2,1/2/1997
940,252,6,110.6,1997,1,2,1/2/1997
941,252,2,26.14,1997,1,8,1/8/1997
942,252,6,69.94,1998,3,7,3/7/1998
943,252,7,105.82,1998,3,22,3/22/1998
944,252,2,22.77,1998,6,6,6/6/1998
945,252,1,12.99,1998,6,10,6/10/1998
946,253,1,13.97,1997,1,2,1/2/1997
947,254,1,15.96,1997,1,2,1/2/1997
948,255,1,11.77,1997,1,2,1/2/1997
949,256,1,14.99,1997,1,2,1/2/1997
950,256,2,34.6,1997,3,2,3/2/1997
951,256,1,29.99,1997,4,14,4/14/1997
952,257,1,27.77,1997,1,2,1/2/1997
953,257,1,12.99,1997,10,30,10/30/1997
954,257,1,14.99,1998,4,9,4/9/1998
955,258,3,59.97,1997,1,2,1/2/1997
956,259,1,14.79,1997,1,2,1/2/1997
957,260,4,57.27,1997,1,5,1/5/1997
958,261,1,8.77,1997,1,2,1/2/1997
959,262,3,48.95,1997,1,2,1/2/1997
960,263,1,14.79,1997,1,2,1/2/1997
961,264,1,16.99,1997,1,2,1/2/1997
962,265,4,108.87,1997,1,2,1/2/1997
963,265,1,14.96,1997,2,19,2/19/1997
964,265,1,11.77,1997,2,20,2/20/1997
965,266,3,39.97,1997,1,2,1/2/1997
966,266,4,59.31,1997,1,27,1/27/1997
967,267,3,37.47,1997,1,2,1/2/1997
968,268,1,7.78,1997,3,24,3/24/1997
969,269,1,29.99,1997,2,15,2/15/1997
970,270,7,89.77,1997,1,2,1/2/1997
971,270,14,179.4,1997,1,24,1/24/1997
972,271,1,12.77,1997,1,2,1/2/1997
973,272,1,9.98,1997,1,2,1/2/1997
974,272,2,18.75,1997,3,20,3/20/1997
975,272,1,9.98,1997,4,5,4/5/1997
976,273,1,6.79,1997,1,2,1/2/1997
977,273,1,14.96,1997,3,25,3/25/1997
978,274,1,5.78,1997,1,2,1/2/1997
979,275,6,60.47,1997,1,2,1/2/1997
980,276,2,21.73,1997,1,2,1/2/1997
981,276,2,37.54,1997,1,17,1/17/1997
982,276,3,45.09,1997,7,8,7/8/1997
983,276,1,13.99,1998,6,1,6/1/1998
984,277,1,17.9,1997,1,2,1/2/1997
985,277,1,13.99,1998,3,9,3/9/1998
986,278,1,23.97,1997,1,2,1/2/1997
987,279,1,17.3,1997,1,2,1/2/1997
988,279,1,66.3,1997,1,17,1/17/1997
989,279,2,56.21,1997,8,14,8/14/1997
990,280,12,155.64,1997,1,2,1/2/1997
991,280,6,88.32,1997,2,1,2/1/1997
992,280,1,12.49,1997,4,28,4/28/1997
993,281,1,14.7,1997,1,2,1/2/1997
994,282,4,53.88,1997,1,2,1/2/1997
995,283,3,37.71,1997,1,2,1/2/1997
996,284,1,20,1997,1,2,1/2/1997
997,285,1,25.99,1997,1,2,1/2/1997
998,286,2,41.36,1997,1,2,1/2/1997
999,286,3,45.91,1997,1,13,1/13/1997
1000,287,1,13.97,1997,1,2,1/2/1997
1001,288,1,14.96,1997,1,2,1/2/1997
1002,288,1,13.97,1997,5,2,5/2/1997
1003,289,1,10.77,1997,1,2,1/2/1997
1004,289,1,9.77,1997,2,8,2/8/1997
1005,290,2,49.98,1997,1,2,1/2/1997
1006,291,14,199.15,1997,1,2,1/2/1997
1007,292,1,13.97,1997,1,2,1/2/1997
1008,292,1,17.96,1997,6,25,6/25/1997
1009,292,2,19.96,1997,7,8,7/8/1997
1010,292,1,13.99,1998,1,7,1/7/1998
1011,293,7,98.75,1997,1,2,1/2/1997
1012,293,5,75.03,1998,3,20,3/20/1998
1013,294,1,14.37,1997,1,19,1/19/1997
1014,294,1,12.99,1997,11,21,11/21/1997
1015,295,1,13.77,1997,1,2,1/2/1997
1016,295,14,195.53,1997,7,30,7/30/1997
1017,295,5,67.95,1997,9,10,9/10/1997
1018,295,8,109.33,1998,3,27,3/27/1998
1019,296,3,25.53,1997,1,2,1/2/1997
1020,297,1,14.96,1997,1,2,1/2/1997
1021,298,5,68.04,1997,1,2,1/2/1997
1022,299,1,8.77,1997,1,2,1/2/1997
1023,299,1,13.99,1997,11,6,11/6/1997
1024,300,1,13.97,1997,3,25,3/25/1997
1025,300,1,13.97,1997,8,18,8/18/1997
1026,300,2,25.98,1997,9,23,9/23/1997
1027,300,2,24.98,1997,10,21,10/21/1997
1028,300,1,13.99,1997,11,18,11/18/1997
1029,300,3,39.47,1997,12,3,12/3/1997
1030,300,3,39.97,1997,12,12,12/12/1997
1031,300,1,13.99,1997,12,18,12/18/1997
1032,300,2,27.48,1998,1,8,1/8/1998
1033,300,3,25.47,1998,1,24,1/24/1998
1034,300,3,40.47,1998,2,13,2/13/1998
1035,300,1,8.39,1998,2,22,2/22/1998
1036,300,2,25.98,1998,2,26,2/26/1998
1037,300,2,29.48,1998,3,6,3/6/1998
1038,300,2,15.98,1998,3,8,3/8/1998
1039,300,3,39.47,1998,3,24,3/24/1998
1040,300,1,13.49,1998,3,24,3/24/1998
1041,300,1,15.99,1998,4,27,4/27/1998
1042,300,3,34.47,1998,5,20,5/20/1998
1043,300,2,24.98,1998,6,11,6/11/1998
1044,300,3,35.97,1998,6,19,6/19/1998
1045,300,1,14.49,1998,6,26,6/26/1998
1046,301,5,73.42,1997,1,2,1/2/1997
1047,301,1,9.99,1997,4,21,4/21/1997
1048,301,3,41.5,1997,7,31,7/31/1997
1049,301,3,48.47,1997,11,11,11/11/1997
1050,302,2,27.13,1997,1,2,1/2/1997
1051,303,1,10.77,1997,1,2,1/2/1997
1052,304,2,25.74,1997,1,2,1/2/1997
1053,304,1,14.96,1997,5,15,5/15/1997
1054,304,1,15.19,1997,5,19,5/19/1997
1055,304,2,32.92,1997,5,23,5/23/1997
1056,304,2,24.53,1997,5,27,5/27/1997
1057,305,5,70.83,1997,1,2,1/2/1997
1058,305,6,81.44,1997,11,5,11/5/1997
1059,306,1,30.99,1997,1,2,1/2/1997
1060,307,2,28.45,1997,2,27,2/27/1997
1061,308,1,12.77,1997,1,2,1/2/1997
1062,309,3,52.5,1997,3,16,3/16/1997
1063,310,3,39.32,1997,1,7,1/7/1997
1064,311,5,69.25,1997,1,2,1/2/1997
1065,312,2,87.74,1997,1,2,1/2/1997
1066,312,1,14.99,1997,12,21,12/21/1997
1067,313,7,101.22,1997,1,2,1/2/1997
1068,313,6,70,1997,1,10,1/10/1997
1069,313,3,43.3,1997,1,23,1/23/1997
1070,313,7,99.95,1997,2,1,2/1/1997
1071,313,5,70.03,1997,3,14,3/14/1997
1072,313,30,457.49,1997,4,28,4/28/1997
1073,313,8,111.15,1997,5,19,5/19/1997
1074,313,18,253.97,1997,7,8,7/8/1997
1075,313,13,190.39,1997,7,22,7/22/1997
1076,313,15,206.15,1997,8,3,8/3/1997
1077,313,13,171.35,1997,9,1,9/1/1997
1078,313,9,114.91,1997,10,10,10/10/1997
1079,313,9,125.91,1997,11,6,11/6/1997
1080,313,8,97.92,1997,11,18,11/18/1997
1081,313,5,68.45,1997,11,26,11/26/1997
1082,313,5,69.34,1998,3,28,3/28/1998
1083,313,3,40.97,1998,3,30,3/30/1998
1084,313,4,52.35,1998,4,15,4/15/1998
1085,313,4,52.46,1998,4,30,4/30/1998
1086,313,2,34.98,1998,5,24,5/24/1998
1087,314,1,3.99,1997,1,2,1/2/1997
1088,314,10,166.89,1997,1,13,1/13/1997
1089,314,4,60.25,1997,1,13,1/13/1997
1090,315,1,34.97,1997,2,11,2/11/1997
1091,315,3,39.92,1997,3,12,3/12/1997
1092,315,1,13.97,1997,3,15,3/15/1997
1093,316,3,35.9,1997,1,2,1/2/1997
1094,316,1,10.77,1997,1,17,1/17/1997
1095,316,1,14.79,1997,4,6,4/6/1997
1096,316,1,10.77,1997,7,31,7/31/1997
1097,317,1,46.77,1997,1,2,1/2/1997
1098,317,3,42.47,1997,11,1,11/1/1997
1099,317,1,14.49,1997,12,6,12/6/1997
1100,317,6,90.94,1998,1,23,1/23/1998
1101,317,2,36.48,1998,2,6,2/6/1998
1102,318,2,26.74,1997,1,2,1/2/1997
1103,318,1,11.77,1997,1,29,1/29/1997
1104,318,2,25.98,1998,1,12,1/12/1998
1105,319,2,26.73,1997,1,2,1/2/1997
1106,319,1,14.96,1997,1,7,1/7/1997
1107,320,1,9.99,1997,1,2,1/2/1997
1108,321,6,103.05,1997,1,2,1/2/1997
1109,322,1,25.77,1997,1,2,1/2/1997
1110,322,2,26.56,1997,7,5,7/5/1997
1111,323,2,24.98,1997,1,2,1/2/1997
1112,323,1,11.77,1997,3,14,3/14/1997
1113,323,4,75.32,1997,7,10,7/10/1997
1114,323,3,29.97,1997,9,24,9/24/1997
1115,323,2,27.48,1997,11,24,11/24/1997
1116,323,3,43.97,1998,2,20,2/20/1998
1117,323,4,50.85,1998,3,3,3/3/1998
1118,323,6,128.42,1998,4,29,4/29/1998
1119,323,1,19.99,1998,6,22,6/22/1998
1120,324,2,21.54,1997,1,2,1/2/1997
1121,324,3,37.47,1997,9,27,9/27/1997
1122,325,6,72.82,1997,1,2,1/2/1997
1123,326,1,14.37,1997,1,2,1/2/1997
1124,327,3,40.7,1997,1,2,1/2/1997
1125,328,3,66.75,1997,1,2,1/2/1997
1126,328,1,22.99,1997,2,27,2/27/1997
1127,328,3,56.7,1997,4,8,4/8/1997
1128,328,1,15.36,1997,4,11,4/11/1997
1129,328,2,28.93,1997,6,15,6/15/1997
1130,328,3,37.53,1997,8,2,8/2/1997
1131,328,2,30.77,1997,8,10,8/10/1997
1132,328,2,27.48,1997,9,25,9/25/1997
1133,328,2,25.48,1997,10,7,10/7/1997
1134,328,2,23.48,1997,11,23,11/23/1997
1135,328,1,34.49,1998,1,24,1/24/1998
1136,328,3,41.47,1998,3,6,3/6/1998
1137,328,3,34.47,1998,3,29,3/29/1998
1138,328,2,25.98,1998,4,1,4/1/1998
1139,328,1,15.49,1998,5,10,5/10/1998
1140,328,2,14.98,1998,5,16,5/16/1998
1141,328,2,31.48,1998,5,17,5/17/1998
1142,328,2,27.48,1998,5,21,5/21/1998
1143,328,1,11.99,1998,5,27,5/27/1998
1144,328,1,11.89,1998,6,5,6/5/1998
1145,328,2,30.48,1998,6,14,6/14/1998
1146,328,1,31.99,1998,6,21,6/21/1998
1147,328,2,16.98,1998,6,23,6/23/1998
1148,328,2,27.98,1998,6,30,6/30/1998
1149,329,1,14.79,1997,1,2,1/2/1997
1150,329,1,11.77,1997,1,8,1/8/1997
1151,329,2,29.16,1997,1,21,1/21/1997
1152,329,2,26.37,1998,2,9,2/9/1998
1153,329,1,11.88,1998,2,27,2/27/1998
1154,330,1,14.96,1997,1,2,1/2/1997
